Time,GameSelection,Name
2:23 PM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Tarrah
1:11 AM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Bambie
2:31 PM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Wendie
8:25 AM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Jeremy
9:48 AM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Mollee
7:41 AM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Nikolaos
5:34 PM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Rod
5:21 AM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Vittoria
6:09 PM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Christophe
4:53 PM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Marcella
2:00 PM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Natale
5:39 AM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Manuel
11:02 AM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Reagen
9:08 PM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Geralda
5:25 AM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Misti
3:15 AM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Selig
1:52 AM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Devi
3:55 AM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Celka
2:30 PM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Monro
3:08 AM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Axe
6:17 AM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Courtenay
9:19 PM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Catharina
3:00 AM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Harley
10:04 PM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Hewitt
4:53 AM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Ada
11:44 AM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Hildegaard
10:39 PM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Fawn
2:36 AM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Collen
4:15 AM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Cammi
7:57 AM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Claudina
7:24 AM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Phyllis
6:36 AM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Vi
6:33 PM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Ilysa
8:23 AM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Malia
3:25 AM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Osgood
6:46 PM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Lacee
1:31 AM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Vernor
2:26 AM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Tris
6:10 AM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Yank
12:28 AM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Gawen
8:25 PM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Franky
1:34 PM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Alvera
1:38 PM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Kaila
6:50 PM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Benedicta
2:21 PM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Carlen
7:14 PM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Zebedee
